Bandit,Reward,Algorithm
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
